"x1","x2","Y"
0.472807292826474,-0.133096016477793,-1
0.626474723219872,-0.214836470782757,-1
0.800386928021908,-0.498741071671247,-1
0.626361302100122,-0.612183188088238,-1
-0.558334269560874,0.56288812123239,1
-0.615008036606014,-0.895451578311622,-1
0.626291391439736,-0.801462769974023,-1
-0.479217682499439,-0.0577347474172711,1
0.157078443095088,0.217337519396096,1
0.683934461791068,0.528502118308097,1
0.0975804096087813,0.0809057559818029,1
-0.82825239142403,0.864161248318851,1
-0.749072328675538,-0.374614419881254,1
-0.780382762663066,-0.103945114184171,1
-0.944914655759931,0.288625547662377,1
0.104887374676764,-0.686191000510007,-1
-0.215917037799954,0.10053371777758,1
-0.553429361898452,0.104365688748658,1
-0.54894246160984,0.539571963250637,1
0.347130207810551,0.790146541316062,1
-0.832967177964747,0.736918220762163,1
-0.825950927566737,-0.527848267927766,1
0.875465624965727,0.501766137778759,-1
-0.555767609737813,0.659914532676339,1
0.0763243990950286,0.8514942699112,1
-0.160402414388955,-0.0643112426623702,-1
0.319659367203712,-0.278743400238454,-1
-0.21559202298522,0.854665453080088,1
0.516458265017718,-0.043400390073657,-1
-0.970967811532319,-0.661288699135184,1
-0.265914953779429,0.158397065941244,1
0.488560276571661,-0.0574528719298542,-1
-0.429968285374343,0.988279910292476,1
0.456841193605214,0.86636058986187,1
-0.127941340673715,-0.333579080179334,-1
0.790146602783352,0.0131217334419489,-1
0.902076588943601,0.423852901905775,-1
0.539118043147027,0.525985792744905,1
0.252742535434663,-0.286739117465913,-1
-0.237515601329505,-0.591341775842011,-1
0.522115224506706,-0.555856964085251,-1
0.377581748645753,-0.112134862691164,-1
0.390579459723085,-0.592714447993785,-1
0.38533354876563,-0.344386969227344,-1
0.197072665672749,-0.773688366636634,-1
0.591332131065428,-0.884106843266636,-1
-0.704998228698969,-0.214482995215803,1
0.775115754455328,0.162165528163314,-1
-0.351305784657598,-0.494508131872863,-1
0.290347023867071,0.727210332173854,1
0.0151288383640349,-0.514592904597521,-1
-0.96535582607612,0.445463738404214,1
-0.249506438151002,-0.599898620974272,-1
-0.959939361549914,0.292378907091916,1
-0.417778635863215,-0.718390215188265,-1
-0.138142705895007,-0.120851591229439,-1
0.857886881101876,-0.186444458086044,-1
-0.970977323129773,-0.599708465859294,1
-0.226108417846262,0.342811423353851,1
-0.392434036359191,-0.722837321925908,-1
0.327296072151512,0.0984596540220082,-1
0.586675563361496,0.528938113246113,1
-0.0551259494386613,-0.933340015821159,-1
0.533749009948224,0.107785529922694,-1
-0.921892510261387,-0.773954534903169,1
0.0120991156436503,0.0837830347009003,1
-0.988361549563706,0.739210349973291,1
0.792478122748435,-0.336401973851025,-1
0.825320727657527,0.724303535185754,1
-0.50648541841656,0.492992781568319,1
0.343384619802237,0.690610130317509,1
-0.649101960938424,0.78985394211486,1
-0.614878103137016,-0.19194396212697,1
-0.588085095863789,0.198222998529673,1
0.552533034235239,0.532920018304139,1
-0.79259733017534,0.0360702099278569,1
-0.69952852698043,-0.858840812463313,-1
-0.0116668054834008,-0.808682704810053,-1
-0.148158373311162,0.112330261617899,1
0.470861099660397,-0.811962284147739,-1
0.31354662636295,0.306138299405575,1
-0.408751041162759,-0.6031982479617,-1
0.796826070640236,-0.0539429555647075,-1
0.124760162085295,-0.0786246033385396,-1
-0.787801441736519,0.265312447678298,1
0.0437605469487607,-0.000133398454636335,-1
0.130461119581014,0.64765615016222,1
-0.107825801242143,-0.164979241322726,-1
-0.49495875928551,0.7453434583731,1
-0.247698823921382,-0.229700502473861,-1
-0.933063039556146,-0.765678307041526,1
0.180524209979922,-0.64545445330441,-1
0.58025376079604,0.0824701436795294,-1
0.814393151085824,0.551894314587116,-1
0.618162252940238,0.59011107403785,1
-0.868223944678903,0.124570421874523,1
-0.899208304937929,-0.931723168585449,-1
0.912364245392382,-0.739505365025252,-1
0.858516332227737,0.739118134602904,-1
0.979067967738956,-0.0597380031831563,-1
0.612213852349669,-0.222292734775692,-1
-0.271242056041956,-0.123132504988462,-1
0.546872148290277,0.377213910687715,1
-0.884552524890751,0.366612414829433,1
0.207831638865173,0.272065781988204,1
0.20628653280437,0.662960999645293,1
0.76353694498539,0.0971770128235221,-1
0.87891140114516,0.417476183269173,-1
0.556735861115158,-0.0120067619718611,-1
0.779696795623749,0.88287044595927,1
0.630440523382276,-0.239520921837538,-1
0.469458424020559,-0.860144319478422,-1
0.594455702695996,0.514457174576819,1
0.391630823258311,0.420823192689568,1
-0.9153743814677,-0.586678322870284,1
0.425130252726376,0.527371700387448,1
-0.461404183413833,-0.871357397176325,-1
-0.0114877722226083,0.396447508130223,1
0.0654753553681076,0.48228718386963,1
0.976219285279512,-0.483935673721135,-1
-0.834263443015516,-0.128534176386893,1
0.433192463591695,-0.0313245109282434,-1
-0.804180237464607,0.147780266124755,1
0.592848842963576,0.237437518313527,-1
0.782818710897118,0.414539705496281,-1
-0.221461574081331,0.351300009060651,1
-0.610832395963371,-0.428399926517159,-1
0.889880200847983,-0.350061404053122,-1
0.534559779800475,0.248053106479347,-1
0.771769001614302,-0.761057750787586,-1
-0.601955893449485,0.963214623741806,1
-0.829187653027475,0.445053780451417,1
-0.772842979524285,0.913727070204914,1
-0.371975547634065,0.624105877708644,1
0.921607173513621,-0.00750545179471374,-1
-0.604897947050631,-0.681717195082456,-1
-0.815906084142625,-0.144281964283437,1
-0.695665287785232,-0.152294329833239,1
-0.482446352019906,-0.179876622743905,1
0.688923806883395,0.150343607179821,-1
-0.818911934737116,0.757123664952815,1
-0.86395764676854,0.770509941037744,1
-0.0642133373767138,0.342975130770355,1
-0.118829873390496,0.70886286906898,1
0.722497433889657,-0.12107103317976,-1
-0.388306214474142,0.83204681891948,1
-0.115594636648893,0.917227108031511,1
-0.616581838112324,0.891078397165984,1
-0.00327825732529163,-0.0924789304845035,-1
0.596024024765939,0.24256164720282,-1
0.986374895554036,-0.99613120732829,-1
-0.0981492269784212,0.148442876990885,1
-0.755032476969063,-0.305022263899446,1
-0.60205630492419,-0.486398218665272,-1
-0.560936769004911,-0.191553027834743,1
-0.372474811505526,0.851585067808628,1
0.150699386838824,-0.85580116789788,-1
0.59336107596755,0.663120691198856,1
-0.424057573545724,0.0558994645252824,1
-0.502333892975003,-0.0379121736623347,1
-0.622811811044812,0.358702494762838,1
-0.226375965867192,0.868380438070744,1
0.482476164586842,-0.300618168432266,-1
0.0462012467905879,0.354989764280617,1
-0.041399042122066,0.331231999676675,1
-0.942857158835977,-0.259524200111628,1
0.713013112545013,-0.330221256241202,-1
0.918743290472776,0.682391895912588,-1
-0.275154922623187,-0.445146617479622,-1
0.413815814536065,0.294437063392252,1
0.672460892237723,0.766496035270393,1
0.957285166718066,-0.782098169904202,-1
0.705706617794931,-0.588075344916433,-1
0.52195735508576,0.147183999884874,-1
0.0518959746696055,-0.717449662275612,-1
-0.0958195803686976,0.271385145839304,1
0.0773845263756812,0.964269674848765,1
0.968869742006063,0.392584987916052,-1
0.462917518801987,-0.355171131435782,-1
0.389786594547331,0.660338445566595,1
0.0796790393069386,0.669600836466998,1
0.596731560770422,0.160141557920724,-1
-0.0317638828419149,0.856852662749588,1
-0.5314114051871,-0.252754468470812,1
-0.677901223301888,-0.109893668442965,1
0.215043153613806,-0.875019861385226,-1
-0.531526060774922,-0.0136583433486521,1
-0.043143754824996,-0.0861487244255841,-1
0.440224313177168,-0.2401277362369,-1
-0.0765929147601128,0.997883593197912,1
-0.00659628212451935,-0.681454894132912,-1
-0.273078283295035,0.206497151870281,1
0.194986135233194,-0.99479179084301,-1
0.734035708475858,0.58965509198606,1
-0.686222784221172,-0.49660281650722,-1
-0.353815640788525,0.0701416344381869,1
0.900079860817641,0.0374564691446722,-1
0.596337024588138,0.230706037953496,-1
0.872481954284012,0.276223156135529,-1
-0.813553390558809,0.289829147513956,1
-0.839660605881363,-0.776434505824,-1
-0.910778016783297,-0.0492403493262827,1
-0.757744717877358,0.217541792429984,1
-0.124106495641172,0.804614172317088,1
-0.496276426129043,0.423555548768491,1
-0.463081981055439,0.327509302645922,1
-0.603880846872926,0.133510754443705,1
-0.60283055761829,0.121155381202698,1
-0.344741397537291,0.452361729927361,1
-0.0439961520023644,-0.8558648256585,-1
0.153772765770555,-0.639093301724643,-1
0.923179161269218,0.569446185138077,-1
0.492199575528502,-0.272051678970456,-1
0.311103521846235,0.250442474149168,1
0.649682525545359,0.0224496060982347,-1
-0.0103466012515128,0.499147170688957,1
0.632328423205763,0.17618359811604,-1
0.438800210598856,-0.22232925100252,-1
-0.255553732160479,-0.105400560889393,-1
-0.306209748145193,-0.719062628690153,-1
0.656509766355157,-0.0263115558773279,-1
0.808630383573472,0.0757948830723763,-1
-0.532684823032469,-0.79716245085001,-1
-0.450145830865949,0.96918623521924,1
0.0982579779811203,-0.0828830278478563,-1
0.0826542940922081,-0.961307655554265,-1
0.814478958956897,0.656368775758892,-1
0.0107637667097151,0.164488357491791,1
0.426450276747346,0.862350226379931,1
-0.26495057484135,0.500071566086262,1
-0.561400424223393,-0.302344784140587,1
0.0745584359392524,0.225933367852122,1
0.569198081735522,0.647671824321151,1
-0.420420239213854,-0.740636228118092,-1
-0.532500823028386,-0.820866010617465,-1
0.313923745416105,-0.550608005840331,-1
0.331311943940818,-0.761322648730129,-1
-0.433896900620311,0.510625624097884,1
0.971197433304042,0.712204552721232,-1
0.0588255361653864,-0.202724549453706,-1
0.228262481745332,0.125072825234383,1
0.823799364734441,-0.325551706366241,-1
0.552153200376779,0.371892474591732,1
0.111584235914052,-0.701886762399226,-1
-0.475524775218219,0.647277833428234,1
0.853875768836588,0.562336389441043,-1
0.594196205027401,-0.0133895832113922,-1
0.988371761515737,0.0834699906408787,-1
0.977715524379164,0.949585358612239,-1
0.206771400757134,0.1082006637007,1
-0.818197337910533,0.389855172019452,1
-0.542135327588767,0.167347580194473,1
0.973165494855493,-0.956946216989309,-1
-0.844246105290949,0.890357815660536,1
0.0982686234638095,0.000687863677740097,-1
0.002080372069031,0.305059284903109,1
-0.507838119287044,-0.380786568392068,-1
0.142738088499755,0.214873773511499,1
0.705002473667264,-0.0374572309665382,-1
0.716936253476888,0.825687025208026,1
-0.827884691767395,0.37051561800763,1
-0.456424448639154,0.444061258807778,1
0.932620699517429,-0.223900869954377,-1
-0.233800352551043,0.270304668229073,1
-0.561302630696446,-0.226288337260485,1
-0.286270588170737,0.222159144468606,1
-0.0162202073261142,0.25988821964711,1
-0.310334643349051,-0.0917839203029871,1
0.454951536376029,0.988399209454656,1
-0.468337487895042,0.0649772565811872,1
-0.512640026863664,-0.230801578145474,1
-0.431693091988564,0.720659962389618,1
-0.597252554260194,0.0208635493181646,1
0.993344421032816,0.266250606626272,-1
-0.481891963165253,-0.87287813378498,-1
-0.312072888482362,-0.640054200775921,-1
0.849973228294402,0.263948926702142,-1
0.466941439546645,0.612396023236215,1
-0.491204180754721,0.455316297244281,1
0.831464359536767,-0.297232557088137,-1
0.893243314232677,-0.522523444145918,-1
0.112113257404417,0.906424310524017,1
0.0925457845441997,0.428094170521945,1
-0.838753845077008,0.282864510081708,1
0.688484166748822,0.0917384484782815,-1
0.443624001927674,-0.550538740120828,-1
0.879824652802199,0.749752537347376,-1
-0.991141894832253,-0.557230919133872,1
-0.767411669716239,-0.318482358008623,1
-0.795470034703612,0.89122066507116,1
0.795005525462329,0.235415353439748,-1
0.962471765466034,0.177589898463339,-1
-0.91086063766852,-0.0114415124990046,1
-0.154877173248678,-0.680889924522489,-1
0.658434586133808,0.282531457487494,-1
0.4709179145284,-0.121845146175474,-1
-0.344724515452981,0.916014357935637,1
0.392093802802265,-0.753184772562236,-1
-0.291180466301739,0.223203882109374,1
-0.874820537399501,-0.533529897220433,1
-0.268545889295638,0.602196180261672,1
0.351379783824086,0.108988332096487,-1
-0.479738496243954,-0.876204148400575,-1
0.0568978730589151,-0.483302754815668,-1
0.557633289135993,-0.1432392494753,-1
0.519498114474118,0.881917393300682,1
0.118602302391082,0.893714235164225,1
0.00476320367306471,-0.995102259796113,-1
0.407723739277571,-0.902943357359618,-1
-0.638824639841914,0.428596144542098,1
0.111480828374624,-0.925570275634527,-1
-0.946655893698335,0.721182394772768,1
-0.35437561199069,-0.3336511105299,-1
-0.356466463301331,-0.910593296401203,-1
0.0783936404623091,-0.632173207122833,-1
-0.723758548032492,-0.449872092343867,1
0.077494686935097,0.0908029391430318,1
0.0633359593339264,0.800013441126794,1
0.869499217253178,-0.667206102050841,-1
0.888478477019817,0.976751088164747,1
0.881411374080926,0.655507227871567,-1
-0.0515847913920879,0.0923575470224023,1
0.306087041273713,0.700992571655661,1
-0.95270156301558,0.125498154666275,1
0.186323405243456,-0.202706308569759,-1
0.961359426844865,0.379759009927511,-1
0.559033091180027,0.814454748760909,1
-0.250153610482812,-0.189248320180923,-1
0.0220385133288801,-0.900798491202295,-1
-0.78942642128095,0.327156421728432,1
0.846583576407284,0.457103356719017,-1
-0.284545104485005,0.620167878922075,1
0.878456549253315,-0.611316362395883,-1
-0.606512964237481,0.590241938829422,1
0.783518411684781,0.0446844450198114,-1
-0.0331072816625237,0.461896000429988,1
-0.651079719886184,0.353238947689533,1
0.657647553365678,0.0922184367664158,-1
-0.188199054449797,0.550268350169063,1
0.352912948466837,-0.695943132042885,-1
0.318320362828672,0.402055492158979,1
-0.475234887562692,-0.00341185415163636,1
-0.8823211947456,0.868865551427007,1
0.753046405501664,-0.102740835864097,-1
0.949816045816988,-0.438015000429004,-1
0.83348109992221,-0.492463892325759,-1
-0.463004045654088,-0.622018467634916,-1
-0.853964088484645,-0.145960482768714,1
0.497245479375124,0.054277908988297,-1
-0.506078605074435,0.136973490472883,1
0.492839792277664,-0.908054593019187,-1
-0.271622885018587,0.845868670381606,1
0.568888439331204,0.681514288764447,1
-0.0610744194127619,0.583521231543273,1
0.910311474464834,0.686392526142299,-1
0.652085823006928,-0.422152373474091,-1
0.408137291204184,0.67949526431039,1
0.279275865759701,-0.842111920937896,-1
-0.176939677912742,-0.993969502858818,-1
0.389177271164954,-0.262839251663536,-1
-0.594709758181125,0.634276620578021,1
-0.482505967840552,0.0664083026349545,1
0.429411286022514,-0.765934472437948,-1
-0.955389807932079,-0.571171697694808,1
0.359165868256241,0.579602547455579,1
-0.619446433149278,0.591827104333788,1
-0.3387815002352,0.469147056806833,1
0.842298848554492,-0.761485706549138,-1
0.399240667000413,0.110331323929131,-1
0.06107676634565,0.482041335199028,1
0.886426959652454,-0.124641328584403,-1
0.0448306952603161,-0.914159944280982,-1
-0.759941769763827,-0.915565971285105,-1
-0.811445652507246,0.764693161938339,1
-0.787844998762012,-0.664441675879061,-1
-0.310157746076584,0.424560569226742,1
0.766088148579001,-0.296275166328996,-1
-0.264081873930991,0.762956218328327,1
-0.247180560138077,0.652914435137063,1
0.747992659453303,-0.102007365319878,-1
-0.810518688522279,-0.650816751644015,1
-0.239213278051466,-0.588199043180794,-1
-0.435352615080774,-0.536449083127081,-1
-0.255811233539134,-0.948353134095669,-1
-0.344973209314048,-0.857588820625097,-1
0.231516180094332,0.566725068725646,1
0.504424610640854,0.696529330685735,1
-0.206328781787306,-0.753744183108211,-1
0.224867608398199,-0.52871388476342,-1
0.808041009586304,-0.614681260194629,-1
-0.167717658448964,0.876172225922346,1
0.854078650008887,-0.196681387256831,-1
-0.113685339223593,-0.182318452745676,-1
-0.0323728513903916,-0.412834930699319,-1
0.130232506431639,-0.867496897932142,-1
-0.327899021562189,0.660880498588085,1
-0.626897064968944,0.709889745339751,1
-0.232717467471957,0.291998904664069,1
-0.473944309633225,0.844678380526602,1
-0.191036690957844,0.446331890299916,1
0.321320812683553,0.822810466401279,1
-0.0393818789161742,0.923514162190259,1
-0.77743815863505,-0.809506134130061,-1
0.165326544083655,0.603348907548934,1
-0.590317932423204,-0.976436554919928,-1
-0.606213702820241,-0.906219707801938,-1
-0.0991016859188676,-0.0184023599140346,1
-0.130558386910707,0.15866563282907,1
0.715957722626626,0.688232460990548,1
-0.643810281064361,0.900794635992497,1
-0.351076458115131,0.39359431155026,1
0.48237879993394,-0.169822806958109,-1
0.0123874647542834,-0.464825756847858,-1
-0.151033734437078,-0.20273454952985,-1
0.957809962332249,0.0438542691990733,-1
-0.308454466518015,-0.191338046453893,-1
0.181399856228381,-0.455323525704443,-1
-0.220277860760689,-0.0880048796534538,-1
-0.0576628758572042,-0.758098455145955,-1
0.721613630186766,0.123838624451309,-1
-0.104541772976518,0.367771611083299,1
-0.730390676762909,-0.842173133976758,-1
0.0449875895865262,-0.655439779628068,-1
0.585934754926711,0.631569265853614,1
-0.895332038402557,0.706404183059931,1
-0.101741573307663,0.177337580826133,1
0.91612404352054,-0.947898484300822,-1
0.209383456036448,-0.263040400110185,-1
0.32122145825997,0.656782821752131,1
-0.659753154031932,0.127427386585623,1
0.760322872083634,-0.672282758168876,-1
-0.528170784469694,0.166465068701655,1
-0.33683290425688,-0.214916908182204,-1
0.677176393102854,0.836652731522918,1
-0.412568165455014,-0.377986981533468,-1
-0.395368843339384,-0.00579708581790328,1
0.773054898250848,0.329443239141256,-1
-0.208729458972812,0.653435112442821,1
-0.477957964409143,-0.210657224990427,1
0.342154931742698,0.707720180042088,1
-0.759688981808722,-0.401386756449938,1
-0.122361163143069,-0.657037222292274,-1
0.0958940275013447,-0.364995019510388,-1
-0.977857226040214,-0.264929929282516,1
-0.274902769364417,0.728016918990761,1
-0.4979267437011,-0.801462447270751,-1
0.178816249594092,-0.215596433263272,-1
-0.280701783951372,-0.327979751862586,-1
-0.52815609658137,-0.423189826775342,-1
-0.374726662412286,-0.318666671402752,-1
-0.129917324986309,0.204821610823274,1
-0.439469856675714,0.342729773838073,1
-0.10399417579174,0.477680915500969,1
-0.370008144527674,-0.417241641785949,-1
0.737618672661483,-0.342000266071409,-1
0.0942064630798995,0.723931897431612,1
-0.945281823165715,-0.122081010602415,1
-0.258652193006128,0.785342012532055,1
-0.245442526880652,-0.76162042003125,-1
0.106041694059968,0.686135015450418,1
-0.109395623207092,0.360956613905728,1
0.249227594118565,-0.731502506416291,-1
0.361959354486316,0.746607044246048,1
-0.342451997566968,-0.629089260939509,-1
0.332170030567795,-0.239480657037348,-1
-0.162852289620787,0.745462290942669,1
0.223860875703394,0.671878240536898,1
0.321651063393801,0.104221758432686,-1
0.0250685950741172,0.187583304010332,1
-0.910275323782116,-0.533608981408179,1
0.153262229636312,0.502476862631738,1
-0.320014489814639,0.418442208785564,1
-0.335792020894587,0.876445432659239,1
-0.233777626883239,0.944960978813469,1
-0.175140740349889,0.279910933692008,1
0.568429488688707,-0.981296576559544,-1
0.343869074713439,-0.15172366797924,-1
-0.844080946873873,-0.994848412461579,-1
-0.999672830570489,0.269099921453744,1
-0.751522788312286,0.813370204530656,1
0.152787540573627,-0.882898663170636,-1
0.451971549075097,0.706253335811198,1
0.279832840431482,0.323293755296618,1
0.593811376485974,-0.374888477381319,-1
0.881955621298403,0.318553551100194,-1
-0.983596665784717,-0.927120892331004,1
0.433069726452231,-0.850756836589426,-1
-0.495685265399516,-0.294083637651056,-1
0.973179053980857,-0.929869611281902,-1
0.984762543346733,0.826463226228952,-1
-0.0752411861903965,-0.807984809391201,-1
-0.174160114023834,-0.430929799564183,-1
-0.803924141451716,-0.772541191894561,-1
0.252841495443135,-0.626812991220504,-1
0.135742750950158,-0.480095326900482,-1
0.593449751846492,0.71983827650547,1
0.612100260332227,0.920956313144416,1
0.416474886238575,0.203166694846004,1
-0.325523209292442,0.760905295610428,1
0.47761872317642,0.369866876862943,1
0.101360042579472,0.281574930995703,1
-0.177187071181834,0.942466576118022,1
0.400015773717314,-0.631776889786124,-1
0.055031718686223,0.0528227323666215,1
-0.434297148138285,0.767690610140562,1
0.954801117535681,-0.898632608819753,-1
-0.363041405100375,0.832300879061222,1
-0.302056416869164,-0.933005006052554,-1
0.101245298050344,-0.914920270908624,-1
-0.925602017901838,-0.311199473682791,1
-0.273515535518527,-0.101989936083555,-1
-0.923720302060246,0.0981330694630742,1
-0.348573139868677,0.0705863363109529,1
-0.527916439808905,-0.77869072323665,-1
-0.772145406808704,0.633323195856065,1
-0.944516548886895,0.107966709882021,1
-0.230461119208485,-0.924783453345299,-1
0.467767238616943,0.631295255385339,1
0.475202421657741,0.561971248593181,1
-0.850787940900773,-0.860926977358758,-1
-0.0562383206561208,0.279613697901368,1
-0.268642172217369,0.684315618127584,1
0.843480316922069,0.237466550897807,-1
0.399317101575434,-0.542261846363544,-1
-0.530978834722191,-0.798345955088735,-1
0.306012509856373,0.022335828281939,-1
-0.253593094646931,0.15362000092864,1
-0.0191135322675109,-0.867483353242278,-1
-0.449884838424623,-0.938231207896024,-1
0.796575799584389,-0.479201868642122,-1
-0.81098722666502,0.436643944587559,1
0.492021483369172,-0.997634384315461,-1
0.242508580908179,0.78409789968282,1
0.489967819768935,-0.683329268824309,-1
0.923894573003054,0.565120681654662,-1
0.39936785120517,-0.538432572502643,-1
-0.91491772281006,0.525813862681389,1
-0.90506051806733,0.166263344697654,1
-0.451776005327702,0.378707601223141,1
-0.181433277204633,0.409925843123347,1
-0.37226275773719,-0.513366210274398,-1
0.518503505270928,-0.237626141868532,-1
0.975836262572557,-0.943064373917878,-1
-0.141720495186746,-0.208022732287645,-1
-0.667348520364612,0.343551016412675,1
-0.797105727251619,0.901995679363608,1
0.664961711969227,0.0463926359079778,-1
-0.450045165140182,0.509873672854155,1
-0.359559386968613,-0.553692920599133,-1
-0.0806905650533736,0.681577983312309,1
0.442645889241248,0.184826718177646,-1
0.596518214326352,-0.585376538336277,-1
-0.401751305907965,0.444840112701058,1
0.391467290464789,0.47750668367371,1
-0.329017287120223,0.475396935362369,1
0.228797464165837,-0.111334461718798,-1
-0.932528921868652,-0.355720199178904,1
0.955884975846857,-0.206731733400375,-1
-0.939883353654295,0.0868113925680518,1
0.774579455144703,0.891857417300344,1
-0.705599675886333,0.618978048209101,1
0.74094810988754,0.559548118617386,1
-0.295351705513895,0.962816929910332,1
-0.280694689135998,-0.969160757493228,-1
-0.641326691024005,0.774584165774286,1
-0.222456283867359,-0.371867943089455,-1
0.302276967093349,0.778956627938896,1
-0.673160043079406,0.549003730993718,1
0.401140279136598,-0.0746970474720001,-1
0.440265991725028,0.9269352639094,1
0.402641485910863,-0.245207211468369,-1
-0.959581457544118,-0.866126028355211,1
0.830727761145681,0.461572412867099,-1
-0.50475936755538,-0.0206970991566777,1
-0.420636724680662,-0.873149746563286,-1
-0.20107868174091,-0.452615241054446,-1
0.935693374834955,0.64742558542639,-1
-0.147765759378672,-0.941369343083352,-1
0.0351083553396165,0.604392599780113,1
0.463528557214886,0.725150825455785,1
0.874005795456469,0.0233231335878372,-1
-0.294660988729447,-0.273139399476349,-1
-0.0463911388069391,0.426510914228857,1
-0.53238276951015,-0.885244804434478,-1
-0.851230646949261,-0.49550006352365,1
0.624410256743431,-0.426556986290962,-1
-0.896728578023612,0.0104800495319068,1
0.598451572936028,-0.976510520093143,-1
-0.230995021294802,0.610362340696156,1
-0.785339902620763,-0.352849902585149,1
0.365747864358127,-0.734271260909736,-1
0.429291759617627,-0.846808532252908,-1
0.0109318690374494,0.622680780943483,1
0.522545251529664,0.607349277939647,1
-0.107889641541988,0.563809146173298,1
0.739998930133879,-0.924883078318089,-1
0.84876726474613,-0.747700963169336,-1
-0.826697383541614,-0.615953752305359,1
0.672436068300158,-0.846941863652319,-1
-0.16403932031244,0.280268458183855,1
-0.244848631788045,-0.505780023988336,-1
-0.0151320449076593,0.322470589075238,1
0.976204920560122,-0.0489987875334918,-1
0.557148048654199,0.187568104825914,-1
-0.0435448661446571,0.464804572518915,1
-0.183059567119926,-0.405510590411723,-1
-0.880097597371787,-0.711112287361175,1
0.231985503807664,0.748566003981978,1
-0.745670054107904,0.738973118364811,1
0.495697735343128,0.666740256827325,1
0.658602574374527,-0.537707741837949,-1
-0.262266595847905,0.0663179000839591,1
-0.744130480103195,-0.695166555698961,-1
-0.759404242970049,0.0302378595806658,1
-0.00312706362456083,0.407838047016412,1
0.228261404205114,-0.89235212514177,-1
0.833129359874874,0.506034626625478,-1
-0.190300210844725,-0.127715048380196,-1
0.475953808519989,-0.551645277068019,-1
0.411469999235123,-0.515890875831246,-1
-0.966603680048138,-0.137138570658863,1
-0.146083995234221,0.65011075604707,1
0.506292958278209,0.542848465498537,1
0.257131976541132,0.875181971117854,1
0.902852439321578,-0.256710909307003,-1
0.2834732090123,-0.117520160973072,-1
-0.127649196889251,-0.874576196074486,-1
0.777297797612846,0.39937970135361,-1
0.564388109836727,-0.650228258688003,-1
0.59625329868868,-0.266911968123168,-1
-0.653744756244123,-0.0328006497584283,1
0.919490162283182,0.644234186969697,-1
-0.282606723252684,0.455370932351798,1
0.117112727835774,0.783425474539399,1
-0.723997588735074,0.930892526172101,1
0.859796423465014,-0.123216941952705,-1
0.439117488451302,-0.247630854137242,-1
0.49589573405683,-0.945013652555645,-1
0.930690337903798,-0.395672132261097,-1
